Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Lat,Lon,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1198898,Closed,Internet,2012-07-05,12:00 AM,Other,Joint Base Pearl Harbor,Pearl Harbor,HI,96860,21.348698,-157.9440178,Honolulu City & County,468000,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,White,,Ran Away,,0,0,0,0,-1,Unknown
Attempted Abduction,1243288,Closed,Internet,2015-01-26,6:40 PM,Street,Jones Dairy Rd & Green Mountain Dr,Wake Forest,NC,27587,35.960163,-78.4849263,Wake,525236,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1263462,Closed,Internet,2016-02-28,5:35 PM,Street,Joneswood Dr,Hilliard,OH,43026,40.011177,-83.1780908,Franklin,555869,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,Male,,Hispanic,Black,,,,,Unknown,16-23,,Van,,Gray,,Fought/Broke Free,Screamed; Adult intervened,0,0,0,0,-1,None
Attempted Abduction,1249533,Closed,Internet,2015-05-14,12:00 AM,Street,Joy Rd & Westwood St,Detroit,MI,48228,42.3576434,-83.2310622,Wayne,535162,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,45-46,,,,,Black,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1249532,Closed,Internet,2015-05-13,1:15 PM,Street,Joy Rd & Westwood St,Detroit,MI,48228,42.3576434,-83.2310622,Wayne,535161,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,45-46,,,,,Black,,Ignored/Refused,Child walked inside her house,0,0,0,0,-1,Conversation
Attempted Abduction,1279425,Closed,Internet,2016-10-17,4:00 PM,Street,Justina St & Ravine Rd,Hinsdale,IL,60521,41.8097192,-87.9154741,DuPage,577934,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,White,,,41,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,Directions; Questions
Attempted Abduction,1197691,Closed,Internet,2012-05-05,12:00 AM,Street,Kalamazoo St & Jones St,Lansing,MI,48912,42.7298494,-84.5348529,Ingham,466685,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,30,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1200730,Closed,Internet,2012-08-11,12:00 AM,Body of Water,Kansas Rd & Scott Ln,Bridgton,ME,4055,44.029849,-70.66623,Cumberland,470009,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,White,,,,,,Unknown,,,Van,,White,,Fought/Broke Free,,0,0,0,0,-1,Ice-cream
Attempted Abduction,1214229,Closed,Internet,2013-04-04,12:00 AM,Street,Kenwood Dr & Campo Rd,Spring Valley,CA,91977,32.7479789,-116.9883623,San Diego,485042,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,Male,,Black,Black,,,,,Unknown,40-49,,"Sedan, 4 door",,,,Fought/Broke Free,,0,0,0,-1,0,
Attempted Abduction,1207772,Closed,Internet,2012-12-05,6:00 PM,Street,Keystone Wy & Station Dr,Carmel,IN,46032,39.9599059,-86.115151,Hamilton,477727,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,,,,Unknown,,,Van,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1233472,Closed,Internet,2014-06-09,3:50 PM,Street,Kickbush Dr & Knights Bridge Dr,Valparaiso,IN,46385,41.4926441,-87.0896334,Porter,510845,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Van,,White,,Unknown,,0,0,0,-1,0,
Attempted Abduction,1265440,Closed,Internet,2016-03-29,10:00 PM,Home - Residence,Kilani Ave,Wahiawa,HI,96786,21.4972819,-158.0313956,Honolulu,558620,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1265442,Closed,Internet,2016-03-29,10:00 PM,Home - Residence,Kilani Ave,Wahiawa,HI,96786,21.4972819,-158.0313956,Honolulu,558624,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Unknown,,,17,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1223352,Closed,Internet,2013-09-10,7:55 AM,Street,Kimberly Dr & Walden Ave,Lakewood,NJ,8701,40.105875,-74.235919,Ocean,495925,,,,,,White,,,,,,Female,,,,,,14,,,,,,Male,,,White,,,29,,,,,,Pickup Truck,,Black,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1283311,Closed,Internet,2016-12-05,12:00 PM,School - Facility,Kings Rd Ext,Shelby,NC,28152,35.2793083,-81.4937191,Cleveland,583144,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,White,,,,,,30-39,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1200732,Closed,Internet,2012-08-13,5:15 PM,Street,Kingston Wy & Berkeley Rd,Bensalem,PA,19020,40.1226664,-74.9666117,Bucks,470011,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,White,,,,,,40-49,,,"Sedan, 2 door",,Maroon,,Fought/Broke Free,,0,0,0,0,-1,Directions
Attempted Abduction,1192618,Closed,Internet,2012-04-05,12:00 AM,Street,Klahanie Dr SE & 256 Ave SE,Issaquah,WA,98029,47.5752181,-121.9989759,King,461154,,,,,,Unknown,,,,,,Male,,,,,,13,,,,,,Male,,,Unknown,,,,,,60-70,,,Sport Utility,,Blue,,Ignored/Refused,Ran Away,0,0,0,-1,0,
Attempted Abduction,1203629,Closed,Internet,2012-09-30,12:00 AM,Park,Knollwood Dr & Pennview Ln,Schaumburg,IL,60194,42.0441269,-88.137174,Cook,473212,,,,,,Unknown,,,,,,Female,,,,,,9,,,,,,Male,,,White,,,77,,,,,,,,,,Ran Away,,0,0,-1,0,0,
Attempted Abduction,1249933,Closed,Internet,2015-06-11,5:30 PM,Home - Residence,Kring St & Parker Rd,Johnstown,PA,15904,40.2809975,-78.8939614,Cambria,535774,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,White,,,,,,Unknown,,,Sport Utility,,,,Ran Away,Reported incident to parents,0,0,0,0,-1,Called over
Attempted Abduction,1263674,Closed,Internet,2016-03-01,9:44 PM,Street,L St & Sycamore Dr,Antioch,CA,94509,38.003652,-121.8202643,Contra Costa,556162,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,Unknown,,,,,Gold,,Ignored/Refused,,0,0,0,0,-1,Waved
Attempted Abduction,1230978,Closed,Internet,2014-04-10,12:00 AM,Street,La Mesa Rd & Amethyst Rd,Victorville,CA,92392,34.4849279,-117.3642979,San Bernardino,507118,,,,,,White,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ignored/Refused,,0,0,0,0,-1,Ordered child into vehicle
Attempted Abduction,1192633,Closed,Internet,2012-03-30,12:00 AM,Street,La Vergne Lane,La Vergne,TN,37086,36.0423434,-86.5498538,Rutherford,461170,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,Male,,Hispanic,Black,,,,,Unknown,Unknown,,Sport Utility,,Black,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1205214,Closed,Internet,2012-10-18,7:00 AM,Street,Lafayette Av & Mill St,Westwood,NJ,7675,40.9882949,-74.046531,Bergen,474917,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,40-49,,,Hatchback/Fastback,,Gray,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1194191,Closed,Internet,2012-05-01,2:30 PM,Street,Laguna Ave & Washington St,Lake Elsinore,CA,92530,33.6653379,-117.3918062,Riverside,462836,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,30-39,,,,,Blue,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1260921,Closed,Internet,2016-01-06,3:10 PM,Parking Lot/Garage,Lake Ave,Deer Park,NY,11729,40.757563,-73.334535,Suffolk,552126,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,White,,Unknown,,0,0,-1,0,0,
Attempted Abduction,1228829,Closed,Internet,2014-01-09,8:30 AM,Street,Lake Creek Pkwy & Hickory Stick Cove,Austin,TX,78750,30.4580911,-97.8002461,Travis,504018,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,,,,20-25,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1257684,Closed,Internet,2015-11-08,5:30 PM,Body of Water,Lake Dr,Bonne Terre,MO,63628,37.9111996,-90.5528425,St. Francois,547601,,,,,,White,,,,,,Male,,,,,,13,,,,,,Male,,,White,,,,,,40-49,,,,,,,Ran Away,Jumped,0,0,0,0,-1,Conversation
Attempted Abduction,1252178,Closed,Internet,2015-07-25,12:00 AM,Home - Residence,Lake Mist Dr,Charlotte,NC,28217,35.150957,-80.8801528,Mecklenburg,539656,,,,,,Unknown,,,,,,Female,,,,,,6,,,,,,Male,,,White,,,41,,,,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1223820,Closed,Internet,2013-10-02,9:30 AM,Street,Lake St,Oak Park,IL,60301,41.8885141,-87.7905519,Cook,496566,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,45,,,Pickup Truck,,Blue,,Ignored/Refused,,0,0,0,0,-1,Unknown
Attempted Abduction,1276356,Closed,Internet,2016-09-06,8:30 PM,Street,Lake St & Angel Dr,Redwood Falls,MN,56283,44.5405455,-95.1262941,Redwood,573952,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,40-49,,,Pickup Truck,,Dark,,Ignored/Refused,Ran away,0,0,0,0,-1,Questions
Attempted Abduction,1212725,Closed,Internet,2013-03-20,12:00 AM,Street,Lakes Blvd & Laeside Dr,Kingsland,GA,31548,30.7940757,-81.6495564,Camden,483338,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,30-40,,,Van,,Black,,None,,0,0,0,0,-1,None
Attempted Abduction,1246130,Closed,Internet,2015-03-12,8:15 AM,Street,Lakeshore Blvd & Marine Pkwy,Mentor-on-the-Lake,OH,44060,41.720541,-81.3553543,Lake,529609,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Unknown,,,,,,40-50,,,,,Silver,,Ignored/Refused,Ran Away,0,0,0,-1,0,
Attempted Abduction,1275779,Closed,Internet,2016-08-31,12:00 AM,Street,Lakeshore Dr & Altamont Ct,Lexington,KY,40502,38.0193524,-84.4689334,Fayette,573186,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Red,,Ignored/Refused,Ran away,0,0,-1,0,-1,Question
Attempted Abduction,1188663,Closed,Internet,2012-02-06,3:30 PM,Street,Lakeview Ave & 10th St,Lakeview,CA,92567,33.8243366,-117.1282892,Riverside,456818,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Hispanic,,,,,,20-30,,,Van,,White,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1263293,Closed,Internet,2016-02-09,12:00 AM,School - Bus Stop,Lakeview Ave & Hall Pl,Milford,DE,19963,38.903124,-75.4385786,Sussex,555632,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Female,,,Unknown,,,,,,Unknown,,,,,Tan,,Unknown,,0,0,0,0,-1,Question
Attempted Abduction,1209455,Closed,Internet,2013-01-18,12:00 AM,Street,Lamport Rd & Springton Rd,Upper Darby,PA,19082,39.957902,-75.3076883,Delaware,479612,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,63,,,,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1244836,Closed,Internet,2015-02-25,7:30 AM,School - Bus Stop,Lancaster Ave & Hoover St,Ephrata,PA,17522,40.1852781,-76.1861686,Lancaster,527614,,,,,,Hispanic,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,Unknown,,,,,Green,,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1192941,Closed,Internet,2012-04-17,6:00 PM,Home - Residence,Landen Falls Dr,Maineville,OH,45039,39.3294975,-84.2774535,Warren,461486,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1262295,Closed,Internet,2016-01-28,2:15 PM,Street,Landing Pl Dr,Lake St. Louis,MO,63367,38.7605116,-90.7885019,St. Charles,554111,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,30-49,,,Pickup Truck,,Gray,,Unknown,,0,0,0,0,-1,Question
Attempted Abduction,1262294,Closed,Internet,2016-02-04,2:15 PM,Street,Landing Pl Dr,Lake St. Louis,MO,63367,38.7605116,-90.7885019,St. Charles,554110,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,30-49,,,Pickup Truck,,Gray,,Unknown,,0,0,0,0,-1,Question
Attempted Abduction,1263133,Closed,Internet,2016-02-17,5:00 PM,Street,Larkspur Dr,San Antonio,TX,78213,29.5446232,-98.5219544,Bexar,555350,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Unknown,,,,,,35-39,,,,,Dark,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1258389,Closed,Internet,2015-11-16,5:15 PM,Street,Lathrop Rd,Lathrop,CA,95330,37.8263,-121.2848081,San Joaquin,548599,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Female,,,Unknown,,,58,,,,,,Sport Utility,,White,,Ignored/Refused,,0,0,0,-1,-1,Verbal coaxing
Attempted Abduction,1260053,Closed,Internet,2015-12-10,12:00 AM,School - Bus Stop,Laurel Ave & Westchester Dr,Irwin,PA,15642,40.3172533,-79.7036605,Westmoreland,550916,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,50,,,,,,,,,,Other,Child screamed,-1,0,0,0,0,
Attempted Abduction,1267989,Closed,Internet,2016-05-02,1:53 PM,Street,Lawndale Rd,Deerfield Township,MI,48461,43.2019067,-83.2447308,Lapeer,562349,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,,,,40-49,,,Pickup Truck,,Red,,Ignored/Refused,Walked away,0,0,0,0,-1,Food; Question
Attempted Abduction,1286517,Closed,Internet,2016-12-22,3:20 PM,Street,Lawrence Ave,Munhall,PA,15120,40.3827582,-79.9074118,Allegheny,587265,,,,,,White,,,,,,Male,,,,,,10,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1207618,Closed,Internet,2012-12-04,7:25 AM,Street,Lechner Av & Doren Av,Columbus,OH,43215,39.9512369,-83.0524978,Delaware,477560,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1244368,Closed,Internet,2014-10-03,1:00 PM,School - Facility,Leesburg Station Rd,New Wilmington,PA,16142,41.1412523,-80.2780518,Mercer,526866,,,,,,White,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,38,,,,,,Pickup Truck,,,,Adult/Child Intervened,,0,0,0,0,-1,Questions
Attempted Abduction,1272225,Closed,Internet,2016-06-22,5:30 PM,Street,Legion Dr,Destin,FL,32541,30.3968323,-86.4896728,Okaloosa,568174,,,,,,Unknown,,,,,,Female,,,,,,8,,,,,,Male,,,Hispanic,,,,,,30-35,,,,,,,Fought/Broke Free,,0,0,-1,0,-1,Unknown item
Attempted Abduction,1207242,Closed,Internet,2012-11-05,7:30 AM,Street,Legrand Smoak St,Cordova,SC,29039,33.448247,-80.9468232,Orangeburg,477141,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,"Blue, Light",,Released,,0,0,0,0,-1,None
Attempted Abduction,1266318,Closed,Internet,2016-04-04,6:30 AM,School - Bus Stop,Lenore Dr & Hooper Dr,Wichita Falls,TX,76306,33.9636033,-98.5235021,Wichita,559916,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,Truck,,Red,,Ran Away,Children intervened,0,0,0,0,-1,Unknown
Attempted Abduction,1266471,Closed,Internet,2016-04-14,2:25 PM,Street,Levante St,Carlsbad,CA,92009,33.0830356,-117.2511161,San Diego,560130,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,Unknown,,,,,,20-40,,,Van,,White,,Ignored/Refused,Ran away,0,0,0,-1,0,
Attempted Abduction,1217496,Closed,Internet,2013-05-17,12:00 AM,Street,Lincoln Av & Francis St,Troy,NY,12180,42.712487,-73.691636,Rensselaer,488772,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1215106,Closed,Internet,2013-04-18,3:10 PM,Street,Lincoln Blvd & Chicago Ave,North Bellmore,NY,11710,40.679167,-73.536718,Nassau,486054,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,Green,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1193721,Closed,Internet,2012-04-25,12:00 AM,Street,Lincoln Blvd & Fountain St,Fort Meyers,FL,33916,26.6388668,-81.8453196,Lee,462328,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,62,,,,,,Van,,Blue,,None,,0,0,0,0,-1,None
Attempted Abduction,1225307,Closed,Internet,2013-11-02,10:30 PM,Street,Lincoln Blvd & Milwood Ave,Los Angeles,CA,90291,33.9975588,-118.4600045,Los Angeles,498802,,,,,,White,,,,,,Female,,,,,,13,,,,,,Male,,,White,,,,,,40,,,"Sedan, 4 door",,White,,Fought/Broke Free,,0,0,0,-1,0,
Attempted Abduction,1247617,Closed,Internet,2015-04-28,12:00 AM,School - Bus Stop,Lincoln St,Uniontown,PA,15401,39.9035593,-79.7208018,Fayette,532192,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,47,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1224235,Closed,Internet,2013-10-12,2:30 PM,Street,Lincoln St & 116th Ave,Queens,NY,11420,40.6783973,-73.8076915,Queens,497146,,,,,,Black,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,20-29,,,Sport Utility,,Silver,,Fought/Broke Free,,0,0,0,0,-1,Unknown
Attempted Abduction,1203333,Closed,Internet,2012-08-22,3:10 PM,School - Facility,Lincoln St & Brandt Av,Amherst,OH,44001,41.4053811,-82.225892,Lorain,472876,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,Van,,Blue,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1188662,Closed,Internet,2012-02-06,3:14 PM,Street,Lincoln St & Wayfarer Ln,Lake Elsinore,CA,92530,33.6890038,-117.3941828,Riverside,456817,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,Hispanic,,,,,,60,,,Pickup Truck,,Silver,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1226316,Closed,Internet,2013-12-03,2:30 PM,School - Bus Stop,Lincolnway W & Smith St,Mishawaka,IN,,41.6605151,-86.191318,St Joseph,500278,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,35-49,,,Pickup Truck,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1223075,Closed,Internet,2013-09-09,12:00 AM,Street,Linden Ave N & N 179th St,Shoreline,WA,98133,47.7582673,-122.348406,King,495559,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,White,,,,,,60,,,"Sedan, 4 door",,Blue,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1258182,Closed,Internet,2015-11-07,3:20 PM,Street,Linwood St & Chicago Blvd,Detroit,MI,48206,42.3766824,-83.1109047,Wayne,548292,,,,,,Unknown,,,,,,Female,,,,,,13,,,,,,Male,,,Black,,,,,,20-30,,,Sport Utility,,Black,,Ran Away,Child ignored the suspect,0,0,0,0,-1,None
Attempted Abduction,1201029,Closed,Internet,2012-08-11,11:00 AM,Street,Little Sewickley Creek Rd & Backbone Rd,Sewickley,PA,15143,40.568935,-80.1711921,Beaver,470341,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,Unknown,,,,,,45-50,,,"Sedan, 4 door",,Brown,,Ignored/Refused,,-1,0,0,0,0,
Attempted Abduction,1249531,Closed,Internet,2015-05-19,12:00 AM,Street,Livernois Ave & Cortland St,Detroit,MI,48204,42.3792936,-83.1393343,Wayne,535160,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1241876,Closed,Internet,2014-12-01,4:20 PM,Retail - Other,Livingston Rd,Crossville,TN,38555,35.9616323,-85.0378302,Cumberland,523186,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Unknown,Male,,Unknown,Unknown,,,,,Unknown,Unknown,,,,White,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1190710,Closed,Internet,2012-03-13,8:40 AM,Street,Lockhart St & Loomis Ave,Daytona Beach,FL,32114,29.199145,-81.0287628,Volusia,459075,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,,,,20-23,,,"Sedan, 4 door",,"Green, Dark",,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1270960,Closed,Internet,2016-06-19,8:45 PM,Street,Locust St,Oak Grove,MO,64075,39.0044554,-94.1338268,Jackson,566451,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,50-59,,,"Sedan, 4 door",,White,,Other,The subject drove away,0,0,0,0,-1,Questions
Attempted Abduction,1260638,Closed,Internet,2016-01-02,8:00 PM,Auto / Vehicle,Lomas Blvd NE & San Pedro Dr NE,Albuquerque,NM,87110,35.0872714,-106.5774362,Bernalillo,551722,,,,,,White,,,,,,Female,,,,,,3,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Released,,0,0,0,0,-1,None
Attempted Abduction,1192372,Closed,Internet,2012-03-31,5:45 PM,Home - Residence,Long Creek Green Dr,Charlotte,NC,28216,35.34252,-80.8571631,Mecklenburg,460888,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Hispanic,,,18,,,,,,,,,,Fought/Broke Free,Screamed,0,0,0,0,-1,None
Attempted Abduction,1211028,Closed,Internet,2013-02-04,6:00 PM,Street,Long Dr & Elk Fairways Dr,Liberty,OH,45011,39.4275856,-84.4602785,Butler,481367,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,,,,20,,,,,,,Ran Away,,0,0,0,0,-1,Comic book
Attempted Abduction,1206795,Closed,Internet,2012-11-15,12:00 AM,Street,Longsdorf St & Ray St,Riverview,MI,48193,42.1776857,-83.1877201,Wayne,476656,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,30,,,Pickup Truck,,Red,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1210094,Closed,Internet,2012-05-17,3:30 PM,Home - Residence,Lorain Av & Woodside Av,Vermilion,OH,44089,41.4279601,-82.3103641,Erie,480312,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,Unknown,,,,,,Unknown,,,Van,,Gray,,Other,Suspect drove away,-1,0,0,0,0,
Attempted Abduction,1188434,Closed,Internet,2012-01-31,3:30 PM,Street,Lorraine Ave & Ardmore Ave,Addison,IL,60101,41.91716,-87.9788565,Du Page,456575,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,Sport Utility,,Black,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1222863,Closed,Internet,2013-09-13,3:15 PM,Street,Los Alisos Blvd & Via Pera,Mission Viejo,CA,92691,33.6270562,-117.6783116,Orange,495257,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Hispanic,,,,,,25-30,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1190818,Closed,Internet,2012-03-13,12:00 AM,Street,Louisiana 398,Morgan City,LA,70380,29.7216889,-91.0579559,Saint Mary,459192,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,Female,,Hispanic,Hispanic,,,,,20-29,20-29,,,,White,,Ignored/Refused,Ran Away,0,0,0,0,-1,None
Attempted Abduction,1246328,Closed,Internet,2015-03-23,12:00 AM,Street,Lowell St & Ashland St,Manchester,NH,3104,42.9936206,-71.4486548,Hillsborough,529875,,,,,,Unknown,,,,,,Male,,,,,,9,,,,,,Male,,,Unknown,,,,,,35-39,,,"Sedan, 4 door",,Green,,Unknown,,0,0,0,-1,0,
Attempted Abduction,1283236,Closed,Internet,2016-12-05,12:00 AM,Home - Residence,Lucente Dr & Burpee Dr,Jacksonville,FL,32210,30.2774329,-81.7516245,Duval,583028,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,25-35,,,,,,,Other,The subject ran away,0,0,0,0,-1,None
Attempted Abduction,1205205,Closed,Internet,2012-10-11,12:00 AM,Street,Lucky Hollow Dr & Spring Valley Rd,Paramus,NJ,7652,40.9272434,-74.0579845,Bergen,474908,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1279406,Closed,Internet,2016-10-18,3:30 PM,Home - Residence,Lysle Ave & Edmundson St,McKeesport,PA,15133,40.3421649,-79.8736905,Allegheny,577908,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,34,,,,,,"Sedan, 4 door",,Red,,Ran Away,,0,0,0,0,-1,Conversation
